,Unnamed: 0,Acc,type,column
401,401,71.5561224489796,True,NP66_B2_0
402,402,76.14795918367348,True,NP66_B2_0
403,403,67.34693877551021,True,NP66_B2_0
404,404,79.46428571428572,True,NP66_B2_0
405,405,69.64285714285714,True,NP66_B2_0
406,406,59.94897959183674,True,NP66_B2_0
407,407,70.53571428571429,True,NP66_B2_0
408,408,70.53571428571428,True,NP66_B2_0
409,409,78.57142857142857,True,NP66_B2_0
410,410,65.05102040816327,True,NP66_B2_0
411,411,69.89795918367348,True,NP66_B2_0
412,412,76.14795918367346,True,NP66_B2_0
413,413,63.39285714285715,True,NP66_B2_0
414,414,71.68367346938776,True,NP66_B2_0
415,415,73.34183673469389,True,NP66_B2_0
416,416,69.38775510204081,True,NP66_B2_0
417,417,69.51530612244898,True,NP66_B2_0
418,418,73.72448979591837,True,NP66_B2_0
419,419,78.0612244897959,True,NP66_B2_0
420,420,65.05102040816327,True,NP66_B2_0
421,421,75.76530612244898,True,NP66_B2_0
422,422,72.1938775510204,True,NP66_B2_0
423,423,75.51020408163265,True,NP66_B2_0
424,424,74.87244897959184,True,NP66_B2_0
425,425,70.79081632653062,True,NP66_B2_0
426,426,69.64285714285715,True,NP66_B2_0
427,427,71.30102040816327,True,NP66_B2_0
428,428,75.38265306122449,True,NP66_B2_0
429,429,73.21428571428572,True,NP66_B2_0
430,430,66.58163265306122,True,NP66_B2_0
431,431,77.55102040816327,True,NP66_B2_0
432,432,73.08673469387756,True,NP66_B2_0
433,433,78.95408163265306,True,NP66_B2_0
434,434,55.61224489795917,True,NP66_B2_0
435,435,74.48979591836735,True,NP66_B2_0
436,436,76.53061224489795,True,NP66_B2_0
437,437,57.78061224489795,True,NP66_B2_0
438,438,60.0765306122449,True,NP66_B2_0
439,439,70.91836734693877,True,NP66_B2_0
440,440,65.17857142857143,True,NP66_B2_0
441,441,78.69897959183673,True,NP66_B2_0
442,442,71.93877551020408,True,NP66_B2_0
443,443,80.10204081632654,True,NP66_B2_0
444,444,81.76020408163265,True,NP66_B2_0
445,445,70.53571428571428,True,NP66_B2_0
446,446,72.06632653061224,True,NP66_B2_0
447,447,73.59693877551021,True,NP66_B2_0
448,448,67.7295918367347,True,NP66_B2_0
449,449,78.4438775510204,True,NP66_B2_0
450,450,80.2295918367347,True,NP66_B2_0
451,451,72.06632653061224,True,NP66_B2_0
452,452,67.21938775510203,True,NP66_B2_0
453,453,70.91836734693877,True,NP66_B2_0
454,454,69.38775510204081,True,NP66_B2_0
455,455,59.82142857142857,True,NP66_B2_0
456,456,65.9438775510204,True,NP66_B2_0
457,457,74.48979591836734,True,NP66_B2_0
458,458,68.62244897959184,True,NP66_B2_0
459,459,74.87244897959184,True,NP66_B2_0
460,460,75.63775510204083,True,NP66_B2_0
461,461,66.96428571428572,True,NP66_B2_0
462,462,68.11224489795919,True,NP66_B2_0
463,463,72.70408163265306,True,NP66_B2_0
464,464,78.4438775510204,True,NP66_B2_0
465,465,79.08163265306123,True,NP66_B2_0
466,466,59.82142857142857,True,NP66_B2_0
467,467,72.57653061224491,True,NP66_B2_0
468,468,65.17857142857143,True,NP66_B2_0
469,469,70.91836734693878,True,NP66_B2_0
470,470,80.99489795918366,True,NP66_B2_0
471,471,56.63265306122449,True,NP66_B2_0
472,472,74.3622448979592,True,NP66_B2_0
473,473,75.25510204081634,True,NP66_B2_0
474,474,71.9387755102041,True,NP66_B2_0
475,475,63.39285714285715,True,NP66_B2_0
476,476,66.58163265306122,True,NP66_B2_0
477,477,77.55102040816327,True,NP66_B2_0
478,478,69.38775510204081,True,NP66_B2_0
479,479,74.23469387755102,True,NP66_B2_0
480,480,67.09183673469387,True,NP66_B2_0
481,481,65.9438775510204,True,NP66_B2_0
482,482,77.04081632653062,True,NP66_B2_0
483,483,67.98469387755102,True,NP66_B2_0
484,484,74.61734693877553,True,NP66_B2_0
485,485,72.06632653061224,True,NP66_B2_0
486,486,75.63775510204081,True,NP66_B2_0
487,487,77.55102040816327,True,NP66_B2_0
488,488,72.44897959183673,True,NP66_B2_0
489,489,70.28061224489797,True,NP66_B2_0
490,490,77.4234693877551,True,NP66_B2_0
491,491,78.31632653061223,True,NP66_B2_0
492,492,68.87755102040816,True,NP66_B2_0
493,493,71.68367346938777,True,NP66_B2_0
494,494,79.08163265306122,True,NP66_B2_0
495,495,66.19897959183673,True,NP66_B2_0
496,496,80.10204081632652,True,NP66_B2_0
497,497,73.9795918367347,True,NP66_B2_0
498,498,67.60204081632654,True,NP66_B2_0
499,499,68.87755102040816,True,NP66_B2_0
500,500,43.75000000000001,Shuffle,NP66_B2_0
501,501,50.51020408163265,Shuffle,NP66_B2_0
502,502,53.826530612244895,Shuffle,NP66_B2_0
503,503,61.0969387755102,Shuffle,NP66_B2_0
504,504,58.92857142857143,Shuffle,NP66_B2_0
505,505,46.93877551020408,Shuffle,NP66_B2_0
506,506,29.464285714285715,Shuffle,NP66_B2_0
507,507,45.66326530612245,Shuffle,NP66_B2_0
508,508,47.32142857142857,Shuffle,NP66_B2_0
509,509,59.18367346938776,Shuffle,NP66_B2_0
510,510,35.076530612244895,Shuffle,NP66_B2_0
511,511,28.061224489795915,Shuffle,NP66_B2_0
512,512,41.326530612244895,Shuffle,NP66_B2_0
513,513,46.30102040816326,Shuffle,NP66_B2_0
514,514,50.38265306122449,Shuffle,NP66_B2_0
515,515,40.30612244897959,Shuffle,NP66_B2_0
516,516,42.21938775510204,Shuffle,NP66_B2_0
517,517,42.3469387755102,Shuffle,NP66_B2_0
518,518,59.94897959183674,Shuffle,NP66_B2_0
519,519,23.469387755102044,Shuffle,NP66_B2_0
520,520,26.913265306122447,Shuffle,NP66_B2_0
521,521,22.831632653061224,Shuffle,NP66_B2_0
522,522,62.755102040816325,Shuffle,NP66_B2_0
523,523,43.36734693877551,Shuffle,NP66_B2_0
524,524,57.6530612244898,Shuffle,NP66_B2_0
525,525,52.16836734693877,Shuffle,NP66_B2_0
526,526,37.62755102040816,Shuffle,NP66_B2_0
527,527,41.70918367346938,Shuffle,NP66_B2_0
528,528,26.785714285714285,Shuffle,NP66_B2_0
529,529,56.25,Shuffle,NP66_B2_0
530,530,38.13775510204081,Shuffle,NP66_B2_0
531,531,46.1734693877551,Shuffle,NP66_B2_0
532,532,43.62244897959184,Shuffle,NP66_B2_0
533,533,36.35204081632652,Shuffle,NP66_B2_0
534,534,49.74489795918367,Shuffle,NP66_B2_0
535,535,48.852040816326536,Shuffle,NP66_B2_0
536,536,45.28061224489796,Shuffle,NP66_B2_0
537,537,47.193877551020414,Shuffle,NP66_B2_0
538,538,52.04081632653062,Shuffle,NP66_B2_0
539,539,56.37755102040816,Shuffle,NP66_B2_0
540,540,45.66326530612245,Shuffle,NP66_B2_0
541,541,51.78571428571429,Shuffle,NP66_B2_0
542,542,54.33673469387755,Shuffle,NP66_B2_0
543,543,40.05102040816326,Shuffle,NP66_B2_0
544,544,63.52040816326531,Shuffle,NP66_B2_0
545,545,44.38775510204082,Shuffle,NP66_B2_0
546,546,55.73979591836734,Shuffle,NP66_B2_0
547,547,51.78571428571428,Shuffle,NP66_B2_0
548,548,54.46428571428571,Shuffle,NP66_B2_0
549,549,48.34183673469388,Shuffle,NP66_B2_0
550,550,34.94897959183674,Shuffle,NP66_B2_0
551,551,41.07142857142858,Shuffle,NP66_B2_0
552,552,51.91326530612245,Shuffle,NP66_B2_0
553,553,59.94897959183674,Shuffle,NP66_B2_0
554,554,48.46938775510205,Shuffle,NP66_B2_0
555,555,47.448979591836746,Shuffle,NP66_B2_0
556,556,49.74489795918368,Shuffle,NP66_B2_0
557,557,55.10204081632652,Shuffle,NP66_B2_0
558,558,46.81122448979592,Shuffle,NP66_B2_0
559,559,53.57142857142857,Shuffle,NP66_B2_0
560,560,50.76530612244897,Shuffle,NP66_B2_0
561,561,57.14285714285714,Shuffle,NP66_B2_0
562,562,54.974489795918366,Shuffle,NP66_B2_0
563,563,50.89285714285715,Shuffle,NP66_B2_0
564,564,59.31122448979591,Shuffle,NP66_B2_0
565,565,55.48469387755102,Shuffle,NP66_B2_0
566,566,42.21938775510205,Shuffle,NP66_B2_0
567,567,39.03061224489795,Shuffle,NP66_B2_0
568,568,59.56632653061224,Shuffle,NP66_B2_0
569,569,55.86734693877551,Shuffle,NP66_B2_0
570,570,13.01020408163265,Shuffle,NP66_B2_0
571,571,39.03061224489796,Shuffle,NP66_B2_0
572,572,61.0969387755102,Shuffle,NP66_B2_0
573,573,66.83673469387756,Shuffle,NP66_B2_0
574,574,41.19897959183674,Shuffle,NP66_B2_0
575,575,51.78571428571429,Shuffle,NP66_B2_0
576,576,69.51530612244898,Shuffle,NP66_B2_0
577,577,26.53061224489796,Shuffle,NP66_B2_0
578,578,53.826530612244895,Shuffle,NP66_B2_0
579,579,64.54081632653062,Shuffle,NP66_B2_0
580,580,52.93367346938776,Shuffle,NP66_B2_0
581,581,40.56122448979592,Shuffle,NP66_B2_0
582,582,45.1530612244898,Shuffle,NP66_B2_0
583,583,32.78061224489796,Shuffle,NP66_B2_0
584,584,58.41836734693878,Shuffle,NP66_B2_0
585,585,36.224489795918366,Shuffle,NP66_B2_0
586,586,48.46938775510204,Shuffle,NP66_B2_0
587,587,56.25,Shuffle,NP66_B2_0
588,588,47.576530612244895,Shuffle,NP66_B2_0
589,589,43.23979591836735,Shuffle,NP66_B2_0
590,590,53.698979591836725,Shuffle,NP66_B2_0
591,591,40.68877551020408,Shuffle,NP66_B2_0
592,592,42.984693877551024,Shuffle,NP66_B2_0
593,593,44.38775510204082,Shuffle,NP66_B2_0
594,594,65.5612244897959,Shuffle,NP66_B2_0
595,595,52.55102040816326,Shuffle,NP66_B2_0
596,596,49.61734693877551,Shuffle,NP66_B2_0
597,597,47.70408163265305,Shuffle,NP66_B2_0
598,598,36.86224489795919,Shuffle,NP66_B2_0
599,599,69.13265306122449,Shuffle,NP66_B2_0
600,600,63.52040816326531,True,NP66_B2_1
601,601,63.13775510204081,True,NP66_B2_1
602,602,68.87755102040816,True,NP66_B2_1
603,603,52.55102040816326,True,NP66_B2_1
604,604,56.88775510204081,True,NP66_B2_1
605,605,54.71938775510205,True,NP66_B2_1
606,606,60.586734693877546,True,NP66_B2_1
607,607,61.47959183673469,True,NP66_B2_1
608,608,51.91326530612245,True,NP66_B2_1
609,609,69.89795918367348,True,NP66_B2_1
610,610,52.04081632653062,True,NP66_B2_1
611,611,62.37244897959184,True,NP66_B2_1
612,612,70.40816326530613,True,NP66_B2_1
613,613,73.21428571428572,True,NP66_B2_1
614,614,59.43877551020409,True,NP66_B2_1
615,615,59.0561224489796,True,NP66_B2_1
616,616,54.59183673469388,True,NP66_B2_1
617,617,75.38265306122449,True,NP66_B2_1
618,618,60.076530612244895,True,NP66_B2_1
619,619,58.80102040816328,True,NP66_B2_1
620,620,61.86224489795919,True,NP66_B2_1
621,621,66.45408163265304,True,NP66_B2_1
622,622,60.71428571428571,True,NP66_B2_1
623,623,67.09183673469387,True,NP66_B2_1
624,624,57.27040816326531,True,NP66_B2_1
625,625,59.82142857142857,True,NP66_B2_1
626,626,61.86224489795919,True,NP66_B2_1
627,627,69.38775510204081,True,NP66_B2_1
628,628,74.23469387755102,True,NP66_B2_1
629,629,52.93367346938776,True,NP66_B2_1
630,630,53.57142857142857,True,NP66_B2_1
631,631,58.41836734693878,True,NP66_B2_1
632,632,66.70918367346938,True,NP66_B2_1
633,633,69.38775510204081,True,NP66_B2_1
634,634,57.6530612244898,True,NP66_B2_1
635,635,54.8469387755102,True,NP66_B2_1
636,636,72.32142857142857,True,NP66_B2_1
637,637,64.9234693877551,True,NP66_B2_1
638,638,54.71938775510205,True,NP66_B2_1
639,639,77.29591836734694,True,NP66_B2_1
640,640,59.56632653061224,True,NP66_B2_1
641,641,62.88265306122449,True,NP66_B2_1
642,642,74.87244897959184,True,NP66_B2_1
643,643,51.78571428571429,True,NP66_B2_1
644,644,64.66836734693877,True,NP66_B2_1
645,645,55.99489795918368,True,NP66_B2_1
646,646,51.14795918367346,True,NP66_B2_1
647,647,79.08163265306123,True,NP66_B2_1
648,648,68.36734693877551,True,NP66_B2_1
649,649,60.45918367346938,True,NP66_B2_1
650,650,61.86224489795917,True,NP66_B2_1
651,651,59.56632653061224,True,NP66_B2_1
652,652,62.62755102040817,True,NP66_B2_1
653,653,66.83673469387756,True,NP66_B2_1
654,654,72.32142857142857,True,NP66_B2_1
655,655,66.70918367346938,True,NP66_B2_1
656,656,52.42346938775511,True,NP66_B2_1
657,657,49.87244897959184,True,NP66_B2_1
658,658,46.42857142857143,True,NP66_B2_1
659,659,68.49489795918366,True,NP66_B2_1
660,660,67.09183673469387,True,NP66_B2_1
661,661,54.59183673469388,True,NP66_B2_1
662,662,66.45408163265304,True,NP66_B2_1
663,663,46.68367346938776,True,NP66_B2_1
664,664,62.24489795918368,True,NP66_B2_1
665,665,65.68877551020408,True,NP66_B2_1
666,666,50.76530612244898,True,NP66_B2_1
667,667,65.17857142857142,True,NP66_B2_1
668,668,61.0969387755102,True,NP66_B2_1
669,669,62.11734693877551,True,NP66_B2_1
670,670,62.62755102040817,True,NP66_B2_1
671,671,55.22959183673469,True,NP66_B2_1
672,672,67.98469387755102,True,NP66_B2_1
673,673,57.14285714285714,True,NP66_B2_1
674,674,59.94897959183674,True,NP66_B2_1
675,675,70.02551020408163,True,NP66_B2_1
676,676,48.21428571428572,True,NP66_B2_1
677,677,54.33673469387755,True,NP66_B2_1
678,678,67.72959183673468,True,NP66_B2_1
679,679,55.61224489795917,True,NP66_B2_1
680,680,48.34183673469388,True,NP66_B2_1
681,681,66.83673469387755,True,NP66_B2_1
682,682,68.62244897959184,True,NP66_B2_1
683,683,64.03061224489797,True,NP66_B2_1
684,684,64.28571428571429,True,NP66_B2_1
685,685,71.30102040816327,True,NP66_B2_1
686,686,48.724489795918366,True,NP66_B2_1
687,687,73.21428571428572,True,NP66_B2_1
688,688,67.60204081632654,True,NP66_B2_1
689,689,61.98979591836734,True,NP66_B2_1
690,690,56.12244897959184,True,NP66_B2_1
691,691,66.83673469387756,True,NP66_B2_1
692,692,60.45918367346938,True,NP66_B2_1
693,693,59.94897959183674,True,NP66_B2_1
694,694,60.84183673469388,True,NP66_B2_1
695,695,73.08673469387755,True,NP66_B2_1
696,696,76.53061224489795,True,NP66_B2_1
697,697,54.59183673469388,True,NP66_B2_1
698,698,60.33163265306123,True,NP66_B2_1
699,699,67.7295918367347,True,NP66_B2_1
700,700,43.62244897959184,Shuffle,NP66_B2_1
701,701,42.60204081632653,Shuffle,NP66_B2_1
702,702,29.59183673469388,Shuffle,NP66_B2_1
703,703,54.59183673469388,Shuffle,NP66_B2_1
704,704,58.29081632653062,Shuffle,NP66_B2_1
705,705,43.62244897959183,Shuffle,NP66_B2_1
706,706,27.4234693877551,Shuffle,NP66_B2_1
707,707,59.31122448979592,Shuffle,NP66_B2_1
708,708,41.07142857142857,Shuffle,NP66_B2_1
709,709,39.54081632653062,Shuffle,NP66_B2_1
710,710,36.86224489795919,Shuffle,NP66_B2_1
711,711,42.3469387755102,Shuffle,NP66_B2_1
712,712,33.92857142857143,Shuffle,NP66_B2_1
713,713,37.88265306122449,Shuffle,NP66_B2_1
714,714,32.27040816326531,Shuffle,NP66_B2_1
715,715,45.79081632653061,Shuffle,NP66_B2_1
716,716,34.94897959183674,Shuffle,NP66_B2_1
717,717,37.62755102040816,Shuffle,NP66_B2_1
718,718,27.4234693877551,Shuffle,NP66_B2_1
719,719,38.775510204081634,Shuffle,NP66_B2_1
720,720,60.45918367346938,Shuffle,NP66_B2_1
721,721,46.42857142857143,Shuffle,NP66_B2_1
722,722,37.5,Shuffle,NP66_B2_1
723,723,46.68367346938775,Shuffle,NP66_B2_1
724,724,33.6734693877551,Shuffle,NP66_B2_1
725,725,5.739795918367347,Shuffle,NP66_B2_1
726,726,53.18877551020409,Shuffle,NP66_B2_1
727,727,51.91326530612245,Shuffle,NP66_B2_1
728,728,51.53061224489795,Shuffle,NP66_B2_1
729,729,46.93877551020408,Shuffle,NP66_B2_1
730,730,19.897959183673468,Shuffle,NP66_B2_1
731,731,28.57142857142857,Shuffle,NP66_B2_1
732,732,21.811224489795915,Shuffle,NP66_B2_1
733,733,50.12755102040816,Shuffle,NP66_B2_1
734,734,39.03061224489796,Shuffle,NP66_B2_1
735,735,54.59183673469388,Shuffle,NP66_B2_1
736,736,36.47959183673469,Shuffle,NP66_B2_1
737,737,49.234693877551024,Shuffle,NP66_B2_1
738,738,50.38265306122449,Shuffle,NP66_B2_1
739,739,58.29081632653062,Shuffle,NP66_B2_1
740,740,26.65816326530612,Shuffle,NP66_B2_1
741,741,69.64285714285715,Shuffle,NP66_B2_1
742,742,61.224489795918366,Shuffle,NP66_B2_1
743,743,45.91836734693878,Shuffle,NP66_B2_1
744,744,51.275510204081634,Shuffle,NP66_B2_1
745,745,59.43877551020408,Shuffle,NP66_B2_1
746,746,35.586734693877546,Shuffle,NP66_B2_1
747,747,58.41836734693877,Shuffle,NP66_B2_1
748,748,56.63265306122449,Shuffle,NP66_B2_1
749,749,56.88775510204081,Shuffle,NP66_B2_1
750,750,38.64795918367348,Shuffle,NP66_B2_1
751,751,57.01530612244898,Shuffle,NP66_B2_1
752,752,30.35714285714285,Shuffle,NP66_B2_1
753,753,66.19897959183673,Shuffle,NP66_B2_1
754,754,30.86734693877551,Shuffle,NP66_B2_1
755,755,39.41326530612245,Shuffle,NP66_B2_1
756,756,43.87755102040816,Shuffle,NP66_B2_1
757,757,64.79591836734694,Shuffle,NP66_B2_1
758,758,40.3061224489796,Shuffle,NP66_B2_1
759,759,48.21428571428572,Shuffle,NP66_B2_1
760,760,44.00510204081633,Shuffle,NP66_B2_1
761,761,58.6734693877551,Shuffle,NP66_B2_1
762,762,36.47959183673469,Shuffle,NP66_B2_1
763,763,47.44897959183674,Shuffle,NP66_B2_1
764,764,44.77040816326531,Shuffle,NP66_B2_1
765,765,41.454081632653065,Shuffle,NP66_B2_1
766,766,46.30102040816327,Shuffle,NP66_B2_1
767,767,47.32142857142858,Shuffle,NP66_B2_1
768,768,35.33163265306123,Shuffle,NP66_B2_1
769,769,48.97959183673469,Shuffle,NP66_B2_1
770,770,48.9795918367347,Shuffle,NP66_B2_1
771,771,58.80102040816326,Shuffle,NP66_B2_1
772,772,40.30612244897959,Shuffle,NP66_B2_1
773,773,46.68367346938776,Shuffle,NP66_B2_1
774,774,34.566326530612244,Shuffle,NP66_B2_1
775,775,35.204081632653065,Shuffle,NP66_B2_1
776,776,42.09183673469388,Shuffle,NP66_B2_1
777,777,66.83673469387755,Shuffle,NP66_B2_1
778,778,43.75,Shuffle,NP66_B2_1
779,779,57.01530612244898,Shuffle,NP66_B2_1
780,780,35.33163265306122,Shuffle,NP66_B2_1
781,781,59.31122448979592,Shuffle,NP66_B2_1
782,782,42.85714285714286,Shuffle,NP66_B2_1
783,783,61.352040816326536,Shuffle,NP66_B2_1
784,784,47.5765306122449,Shuffle,NP66_B2_1
785,785,65.43367346938777,Shuffle,NP66_B2_1
786,786,28.06122448979592,Shuffle,NP66_B2_1
787,787,45.1530612244898,Shuffle,NP66_B2_1
788,788,52.295918367346935,Shuffle,NP66_B2_1
789,789,64.79591836734694,Shuffle,NP66_B2_1
790,790,39.92346938775511,Shuffle,NP66_B2_1
791,791,56.76020408163266,Shuffle,NP66_B2_1
792,792,41.454081632653065,Shuffle,NP66_B2_1
793,793,21.556122448979597,Shuffle,NP66_B2_1
794,794,54.46428571428572,Shuffle,NP66_B2_1
795,795,36.734693877551024,Shuffle,NP66_B2_1
796,796,51.02040816326531,Shuffle,NP66_B2_1
797,797,49.74489795918368,Shuffle,NP66_B2_1
798,798,50.0,Shuffle,NP66_B2_1
799,799,49.10714285714286,Shuffle,NP66_B2_1
